real_gdp;GDD_Agr_R;GDD_Min_R;GDD_Man_R;GDD_Elc_R;GDD_Con_R;GDD_Trd_R;GDD_Trn_R;GDD_Inf_R;GDD_Est_R;GDD_R;Rincpop_q;Rexppop_q;Rwage_q;imp;exp;usdkzt;eurkzt;rurkzt;poil;GDP_DEF;cpi;realest_resed_prim;realest_resed_sec;realest_comm;index_stock_weighted;ntrade_Agr;ntrade_Min;ntrade_Man;ntrade_Elc;ntrade_Con;ntrade_Trd;ntrade_Trn;ntrade_Inf;fed_fund_rate;govsec_rate_kzt_3m;govsec_rate_kzt_1y;govsec_rate_kzt_7y;govsec_rate_kzt_10y;tonia_rate;rate_kzt_mort_0y_1y;rate_kzt_mort_1y_iy;rate_kzt_corp_0y_1y;rate_usd_corp_0y_1y;rate_kzt_corp_1y_iy;rate_usd_corp_1y_iy;rate_kzt_indv_0y_1y;rate_kzt_indv_1y_iy;realest_resed_prim_rus;realest_resed_sec_rus;cred_portfolio;coef_k1;coef_k3;provisions;percent_margin;com_inc; com_exp ;oper_inc;oth_inc;DR
2434.8701;137.05470000000003;403.1685;244.93810000000002;42.9814;274.23409999999996;287.79859999999996;210.8547;94.00089999999999;222.0696;2320.8332;22.498319270671338;38.73460514538741;44.45650673309685;5677.663970885906;15106.73515933;147.7;204.9;4.9;76.7;165.13728596856154;153.88823450314231;101.3;100.4;100.6;106.9;100.47681445205023;101.786765810017;104.74501397902836;101.98620068615305;97.60649627044054;102.6607721945946;101.15664300639979;101.38181895583674;0.1;1.5;3.1;7.8;7.7;0.1;10.7;11.3;14.9;11.0;14.5;12.9;30.3;21.5;100.6;101.0;193.0;0.31;0.03;83.91;0.06;1125517.36;175988.45;3211104.05;411132.7;0.02
2506.4103;139.70620000000002;406.1253;273.01959999999997;42.8145;273.90590000000003;309.7824;206.0666;97.4667;198.5601;2374.0142;24.35041706107756;38.66346778277045;49.15861804001107;7909.352411967349;15464.31077301;146.8;187.0;4.9;78.7;187.1706918855225;156.81211095870205;99.8;100.2;100.8;74.6;100.83636369804;101.39955378810383;105.29835767080044;101.85346610325887;100.35534597613824;103.39502593424406;101.73607574767883;102.2503731162717;0.2;1.5;2.6;7.3;7.3;0.2;11.2;11.4;14.2;11.0;13.4;12.3;25.5;21.3;99.5;100.3;183.28;0.32;0.06;74.55;0.06;1509069.76;191369.75;3776480.95;369998.2;0.02
2512.3491;116.6584;349.4932;242.065;43.2506;284.9541;319.6026;247.8942;86.5686;205.499;2270.6075;25.856731988876014;46.43157168213421;51.057841572048986;9278.875823418319;15264.802113540005;147.4;190.2;4.8;76.4;215.85711157736802;157.90979573541298;100.2;101.1;100.7;108.9;95.90642251863733;100.41195027550029;102.71162132339722;101.16658976402542;101.91059590136749;103.03379787711879;101.9142594067521;102.93012913452075;0.2;1.2;2.4;7.8;6.8;0.3;12.8;11.1;13.8;10.6;13.2;12.0;24.7;20.9;100.0;100.4;243.65;0.43;0.25;86.63;0.06;1811025.26;219077.65;3417365.05;361438.0;0.02
2816.4435;125.1525;456.91929999999996;279.4155;44.0749;287.0324;349.39790000000005;305.44109999999995;143.67770000000002;247.47;2687.754;26.310476777762602;47.83226473439691;52.18661057484545;10025.60700301153;16848.244676500006;147.5;200.6;4.8;86.8;272.69458449991987;161.22590144585664;101.5;101.9;99.9;111.8;90.94846908530961;103.31198108023996;100.24848055931852;99.69674283608218;102.54993663678952;103.7494684871336;102.37027919543044;102.59368328863101;0.2;0.9;2.4;8.9;7.9;0.3;11.3;10.5;13.5;9.9;11.6;9.5;28.2;20.3;100.2;100.9;232.46;0.33;0.04;80.06;0.06;2059290.86;178291.85;3913204.35;390177.7;0.02
2582.0281;135.4387;410.5705;259.9057;44.3606;274.6952;319.6576;219.0542;108.5427;217.4844;2462.6477;24.924758661620366;47.02387838106281;48.49766522599113;7305.400340997676;24661.077787109996;146.4;199.9;5.0;104.9;202.94990205567473;167.0300338979075;104.3;103.4;100.1;101.2;99.68837487884993;100.4581278169182;101.43997016850064;100.7966663855537;100.04116499341815;102.51535333494132;100.84508572268409;103.4482619614862;0.2;0.9;1.7;8.9;8.9;0.2;13.4;11.1;12.9;10.4;11.4;6.3;28.4;22.8;101.5;101.3;234.03;0.32;0.04;78.81;0.06;1784063.16;239975.45;4062113.55;411328.5;0.03
2714.742;137.25779999999997;408.0741;287.17909999999995;44.6802;266.9681;344.1317;211.9925;106.73989999999999;195.75289999999998;2583.855;25.624389762198057;48.129645187668736;50.12411804925439;11144.22990504768;22028.147990169997;145.6;209.6;5.2;117.1;221.00838311706963;170.03657450806983;100.9;101.6;100.0;89.7;99.52638117223951;100.12006592536062;101.34288904708224;101.06916537822792;99.3808783891594;102.64542734149158;100.6056378002038;102.12563411778919;0.1;0.8;1.8;8.4;8.4;0.2;13.1;11.8;12.6;9.7;11.4;10.0;24.5;22.2;101.6;101.1;239.85;0.34;0.04;78.75;0.06;3208277.16;303592.85;4482621.55;464637.8;0.03
2689.9273;150.87820000000002;332.13329999999996;260.1077;45.7569;291.3467;359.35790000000003;256.946;101.3721;203.73239999999998;2416.467;27.547725385666872;52.330627680217624;53.909776308599476;10379.147101701303;20755.196142300003;146.6;207.4;5.1;112.5;276.0263669579472;171.90697682765858;101.0;101.8;100.4;72.9;106.65098305680345;98.93173599869199;101.68849765194507;101.42107647549446;100.57402246199838;102.98286346429124;100.91954139754691;103.3226800775438;0.1;1.2;1.8;9.2;9.2;0.5;10.6;11.8;11.9;9.0;11.2;7.8;22.0;22.2;101.7;101.0;258.85;0.33;0.04;89.65;0.06;5072943.26;291576.45;4935996.45;439672.2;0.03
3019.6632;213.8609;434.92109999999997;278.593;48.229800000000004;285.9051;379.9087;313.27;178.7739;281.9996;2913.4073;29.438663714648605;54.82299566580609;57.96307752961076;11521.050928378623;21618.368128859995;147.9;199.6;4.7;109.3;317.19144042289236;173.62604659593518;101.2;102.1;96.7;98.3;116.16621155284447;98.63169507292791;99.92430572938908;102.32282641388342;99.89935202453051;102.22293606235597;100.78806458970895;107.6240994550894;0.1;1.0;1.9;4.2;4.9;0.8;11.6;11.3;11.3;8.1;10.4;6.5;21.5;22.7;101.8;102.4;274.81;0.29;0.04;95.32;0.06;7161793.76;1595814.55;4143869.95;471466.6;0.03
2763.2092000000002;128.1747;407.4699;281.97270000000003;47.511900000000004;271.8015;362.0922;233.5577;123.1726;220.60410000000002;2585.6417;27.61329844714716;52.90084961841268;54.14143132046268;9171.473665657135;22977.354167299993;148.1;194.1;4.9;118.6;220.6756513404776;175.53593310849044;102.5;100.9;102.1;112.7;98.86043390108742;99.80446478177763;102.03235353575822;101.72176312302797;99.74138341684726;103.02444115020648;101.44852095259316;102.95297849175442;0.1;1.0;2.3;4.4;4.8;0.1;11.5;12.1;11.4;7.3;11.0;9.5;22.1;23.6;103.3;103.2;278.55;0.3;0.04;93.95;0.06;8180743.56;494057.85;4897327.05;467215.1;0.03
2886.1425;127.222;404.1677;297.235;46.886300000000006;270.5972;393.8277;226.4741;117.92;213.34920000000002;2713.8937;28.497968228269535;50.66822690196405;56.33404009566264;10940.56508552283;20987.89599923;148.2;190.2;4.8;108.9;233.92024822059207;178.34450803822628;104.1;105.0;103.9;78.1;98.407449653396;99.75316542718608;100.90769303675356;101.1849362011142;100.32518193647539;103.4380025327043;101.42568240604975;102.19192504389203;0.2;1.4;1.7;5.0;5.0;0.6;12.7;12.4;11.3;6.8;11.2;10.0;21.2;22.9;103.1;102.8;288.36;0.27;0.05;109.6;0.05;9804025.66;501211.15;5441141.75;473144.1;0.03
2770.3329;132.0491;324.7088;242.1393;45.830400000000004;306.6768;408.3673;275.5601;108.4813;218.2754;2516.958;29.24486568932873;53.189489919306475;57.489210322151095;12323.112254147429;20975.89172911;149.7;187.2;4.7;110.0;288.76424923517317;180.30629762664674;102.9;103.8;100.3;99.2;96.96371343179993;99.52970560438642;98.39267689553097;100.03901586592133;101.36918618801134;103.27781183150063;101.806759499996;101.36390512905223;0.1;1.5;2.3;5.0;5.8;1.1;11.5;12.2;10.9;9.0;11.7;8.9;20.6;23.1;102.4;102.8;294.62;0.28;0.04;111.35;0.05;11466380.86;556698.45;5900619.45;490055.5;0.03
3140.7893;137.19389999999999;450.00390000000004;293.0135;48.8924;300.4016;437.8659;340.90840000000003;245.28379999999999;312.5001;3112.0812;30.1596004689238;55.482406401373794;59.34890514155527;14222.53109952574;21935.145523072388;150.4;195.1;4.8;110.5;323.6910543473897;183.73211728155306;102.2;102.9;98.9;100.3;87.24993418500077;100.95991293653053;101.3110260559667;100.35158952851133;101.27724650095342;103.75322846019732;102.63508475233967;112.58827991713034;0.2;2.1;2.3;5.8;5.8;1.6;11.4;11.5;10.8;7.9;10.3;9.6;23.8;24.1;101.4;102.8;306.75;0.27;0.04;114.54;0.05;14360588.66;529075.25;8334609.25;550668.8;0.03
2881.079;128.4974;420.1677;283.9606;46.5255;258.0067;408.46040000000005;249.6949;135.3858;225.3048;2698.9599;28.246659215331473;53.46059870486943;54.502407015706154;9952.614596157275;21517.214124429996;150.7;199.1;5.0;112.9;241.81686791649932;187.59049174446565;102.4;104.7;101.5;98.3;100.06150887933187;100.80044111316397;100.17838930938414;99.47842915382216;98.79990649661484;102.89411792168926;101.4990427777865;102.05312968126661;0.1;2.0;2.7;7.1;7.1;0.5;12.7;11.8;10.4;6.9;11.0;10.8;20.4;24.0;101.9;101.7;310.08;0.27;0.04;98.28;0.06;15007259.96;615677.15;6844761.55;762181.2;0.03
3051.7461000000003;129.7908;409.4633;300.6511;48.1749;287.2605;439.007;245.3112;135.86079999999998;220.4607;2860.0201;29.40574465512587;53.66633594924422;56.62634334786958;12883.586688481364;20679.838389800003;151.1;197.3;4.8;103.0;246.8441657056595;189.27880617016586;102.3;103.9;100.3;90.8;100.4893302834641;100.3311720266576;100.30600661943889;100.68493514749545;101.46725012796271;102.74059546576682;101.72400269988904;102.95530554997777;0.1;2.4;2.9;6.1;6.1;0.9;10.9;11.6;10.7;7.3;10.4;9.7;18.1;22.5;101.1;101.0;322.52;0.25;0.04;124.37;0.06;17722751.86;634535.55;7620005.25;781312.4;0.03
2958.3537;149.3691;343.2568;240.009;46.817800000000005;323.5121;461.23720000000003;296.547;122.0253;220.2681;2680.149;29.992806602977705;55.42173082122442;57.54411844342872;12837.20264868798;21515.757821709987;152.9;202.6;4.7;110.1;313.28239081080807;190.41447900718686;101.7;103.1;100.4;103.0;103.28321813003667;101.15611137438943;99.80975464037304;100.52126666638512;101.46095928165997;103.12156115431499;101.88820329317466;102.16699943377058;0.1;2.0;2.7;5.9;5.9;2.8;11.7;11.8;10.4;7.1;11.7;10.5;20.0;21.3;101.2;100.4;333.51;0.25;0.04;110.47;0.06;21135859.36;682799.15;10163721.15;884096.4;0.03
3360.0391;174.702;466.0578;320.012;48.9646;318.80859999999996;484.10720000000003;365.771;276.5314;316.2357;3316.3462999999997;31.226037424614322;56.90296542230137;60.71660197424817;13492.525676968735;23986.38780332;153.8;209.4;4.7;109.4;364.01456459241797;192.31862379725874;103.7;102.7;100.7;102.0;106.88409973218376;100.98921573140092;102.41568305622717;100.03791805708295;101.57435004283768;102.64754843849704;102.19544770396169;104.8934807096703;0.1;2.1;3.0;4.8;4.8;2.6;11.2;11.5;10.4;7.2;10.5;8.2;19.3;21.5;100.5;100.4;351.27;0.24;0.04;145.09;0.06;22030328.76;753596.25;8997647.45;1123733.6;0.03
3000.3437999999996;132.1646;415.0357;277.4303;47.1544;267.4123;458.8319;264.7044;150.16660000000002;224.0855;2796.1398;29.142391093974936;53.94326277681008;55.08058209356473;8523.991038195822;19574.42203004;170.2;233.3;4.8;107.9;264.4306129184263;197.51122663978475;107.4;109.4;101.1;114.0;100.6297143361495;99.68687185224451;99.42948510906598;100.33016104341179;100.7919919022415;102.80963679511706;101.29691414876785;102.20673741081896;0.1;2.3;3.0;6.4;6.4;7.9;11.4;11.4;10.5;7.9;10.5;8.4;14.9;21.5;102.1;101.2;381.67;0.25;0.04;166.11;0.06;19068753.66;815828.75;9393061.15;1238286.5;0.02
