date,n_obs,area_m2,centroid_x,centroid_y,major_axis_m,minor_axis_m,orientation_deg_from_x,poly_parts,centroid_easting,centroid_northing,centroid_lon,centroid_lat
2023-09-28,48,60012.0,16.268479637405854,-67.08245017663134,295.58620689655146,270.5517241379296,-43.60281897270395,1,589087.1317607597,4442265.373477975,-109.95441835069256,40.1259939908238
2023-09-29,48,74948.0,-32.683247051288895,-17.17745636974969,368.5563405685564,305.9486283298156,-57.264773727892575,1,589038.180034071,4442315.278471782,-109.95498590358744,40.126448725444355
2023-09-30,48,59472.0,-8.126715092816788,-42.86010223298359,394.5655839020935,224.8599564173221,-45.0,1,589062.7365660295,4442289.595825919,-109.95470128031732,40.12621477267199
2023-10-01,48,54956.0,-33.23458767013611,-59.4774001018997,303.48053056569074,237.39213766893923,-80.53767779197412,1,589037.6286934521,4442272.97852805,-109.95499820882243,40.12606774153591
2023-10-02,48,55716.0,4.920812692942781,-46.58525378706296,321.0067067223195,244.9130071945092,132.79740183823412,1,589075.7840938153,4442285.870674364,-109.9545486841684,40.126179833943056
2023-10-03,48,37512.0,4.8688419705694175,-74.45382810833867,305.46269474559244,178.85607664568576,-79.47921568612577,1,589075.7321230929,4442258.002100043,-109.95455314014809,40.125928796458574
2023-10-04,48,35328.0,20.694067028985508,-78.48550724637681,307.9023321669505,152.57835313750712,-78.69006752597963,1,589091.5573481512,4442253.970420905,-109.95436799143265,40.125890801990735
2023-10-05,48,55268.0,28.927987262068463,-50.66034595064052,403.9358514273741,207.40552371366996,95.5721978039636,1,589099.7912683843,4442281.7955822,-109.95426752726068,40.12614058138805
2023-10-06,48,56688.0,8.168783516793678,-50.30242732147897,386.6785645308741,214.3743035147514,127.56859202882768,1,589079.032064639,4442282.15350083,-109.95451108289394,40.1261460051592
2023-10-07,48,45292.0,36.19305837675528,-36.47425593923872,388.11331810810856,175.44099701491973,-68.34401096157708,1,589107.0563394991,4442295.9816722125,-109.95418031462516,40.12626760121759
2023-10-08,48,55192.0,24.376431366864765,-46.99507174952892,408.5594982257864,210.7941992700923,-86.65805614273873,1,589095.2397124892,4442285.460856402,-109.95432043288642,40.1261740808704
2023-10-09,48,41992.0,47.797294722804345,-55.68184416079253,316.36458296252107,172.23738508437316,88.89829388479379,1,589118.660575845,4442276.774083991,-109.95404679314882,40.12609334742411
2023-10-10,48,70080.0,24.02625570776256,-42.01004566210046,385.84515259640153,239.62465142373205,102.69958448959774,1,589094.88953683,4442290.445882489,-109.95432385399718,40.12621902360123
2023-10-11,48,23284.0,23.592166294451125,-94.1511767737502,222.0,136.0,90.0,1,589094.4554474168,4442238.304751378,-109.95433614538516,40.12574937694229
2023-10-12,48,25168.0,4.672600127145581,-72.4332485696122,324.2990423243013,114.61825448982844,95.19442890773496,1,589075.5358812495,4442260.022679582,-109.95455516414324,40.12594701883776
2023-10-13,48,51040.0,-28.386990595611284,34.477586206896554,333.1892677265976,239.11039300645413,86.90594194108236,1,589042.4762905267,4442366.9335143585,-109.95492836123458,40.126913584422056
